id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
568027383666778326,Nydelig romslig 2 roms leilighet på Grûnerløkka,33012535,Amalie,,Grünerløkka,59.92392,10.77185,Entire home/apt,1029,3,26,2024-08-22,0.98,1,169,13,
568041968158374515,Holmenkollen Forest House free parking,34360014,Xuemei,,Vestre Aker,59.95364,10.66426,Entire home/apt,1360,2,2,2024-05-19,0.14,1,90,1,
568066742130892443,Nydelig & moderne leilighet med nærhet til alt!,115377609,Kornelius,,Grünerløkka,59.92744,10.77368,Entire home/apt,1500,2,0,,,1,125,0,
568186694615061759,"Ny moderne leilighet, Nordstrand.",54717245,Martin S.,,Nordstrand,59.86866657715778,10.794835029917655,Entire home/apt,1100,3,6,2023-08-03,0.22,1,87,0,
568474878746009998,"200 kvm house. Free parking x3, trampoline, sauna",13643402,Laila,,Alna,59.93297,10.88999,Entire home/apt,2499,4,4,2024-08-01,0.13,1,154,1,
568831972654077877,Urban luxury 1BR w balcony 20 min from city centre,16278659,Niels Fredrik,,Nordre Aker,59.96697,10.77163,Entire home/apt,1400,4,1,2022-08-24,0.04,1,365,0,
569614436170875104,Room in Large Apartment with city view and balcony,6429866,Stian,,Frogner,59.92346,10.72478,Private room,990,3,11,2024-08-19,0.36,2,365,3,
569998704264156925,Hyggelig og sentral toppleilighet på beste Tøyen,54099425,Hanna,,Gamle Oslo,59.91329,10.77295,Entire home/apt,1400,3,4,2022-06-12,0.13,2,53,0,
570197678888832956,Lovely 1-bedroom with city view and metro stop,29122038,Audun,,Ullern,59.93306,10.65685,Entire home/apt,1329,2,18,2024-05-21,0.68,1,268,3,
570571105154601368,"Lovely rental unit , 10 min from Oslo C",10258142,Miro,,Gamle Oslo,59.91696,10.80415,Entire home/apt,999,3,12,2022-09-18,0.38,1,270,0,
571398489944832060,Koselig loftsleilighet med balkong,70162989,Marius,,Grünerløkka,59.92032,10.75185,Entire home/apt,2500,2,6,2024-01-02,0.22,1,270,1,
571702169573313353,Leilighet med uteplass(15 min trikk til byen),49726406,Ulrika,,Nordstrand,59.86879,10.79664,Entire home/apt,1314,2,22,2024-09-15,0.72,2,313,10,
572519936642457344,Modern apartment in central Oslo,46287894,Jørgen,,Sagene,59.94153,10.76408,Entire home/apt,650,2,24,2024-07-01,0.77,1,263,6,
572808218722854824,Klassisk leilighet på beste Grünerløkka,19176250,Astrid,,Grünerløkka,59.924695913917176,10.763463275552034,Entire home/apt,1800,2,28,2024-09-22,1.69,1,126,21,
572900215363117237,Seafront apartment with balcony - Prime location,43929162,Per-Christian,,Gamle Oslo,59.90291,10.75452,Entire home/apt,1164,2,196,2024-09-20,6.29,2,321,80,
573212319673013251,Hyggelig leilighet klassisk. Bakgård. Øvre Torshov,74083384,Ane,,Sagene,59.94199,10.77504,Entire home/apt,961,2,27,2024-08-25,0.96,1,44,11,
573299694542694586,"Room w/ easy transfer to airports, trains & busses",374009,Jan Yngve,,Gamle Oslo,59.90946,10.76363,Private room,727,1,355,2024-09-18,11.55,10,172,129,
573590209638526204,Private apartment at Tjuvholmen w/ private balcony,12604630,Martin,,Frogner,59.90916,10.72233,Entire home/apt,2500,4,27,2024-01-14,0.87,1,297,4,
573677149007568160,Føl deg som hjemme på Sørenga! Sjøutsikt,194053678,Charlotte,,Gamle Oslo,59.90262,10.75641,Entire home/apt,3000,6,5,2023-08-13,0.17,1,362,0,
574278931907810220,Unique minimalist queer-friendly wooden apartment,2555151,Yenni,,Sagene,59.93382,10.76019,Entire home/apt,1176,3,11,2024-09-23,0.44,1,42,7,
574396089621531100,"City Center Apt with Walking Distance ""Everything""",10489468,Andreas Falch,,Sentrum,59.90918,10.746498,Entire home/apt,,2,56,2024-08-10,1.83,1,0,18,
574468259390377643,Flott og sentral leilighet,78064183,Asgeir,,Gamle Oslo,59.91437,10.7687,Entire home/apt,1529,1,52,2024-09-08,1.70,1,364,26,
574643242899265738,Stor seilbåt sentralt i Oslo - Aker Brygge,447760638,Paul,,Frogner,59.906806093020414,10.725375674664974,Entire home/apt,800,30,19,2024-08-06,1.10,1,58,6,
575277135235253965,Penthouse - Central and Quiet - Two bedrooms,431001616,Kasper,,Nordre Aker,59.94163,10.78498,Entire home/apt,,4,1,2022-12-23,0.05,1,0,0,
576606515512229223,Leilighet i fint strøk,282418511,Erlend,,Grünerløkka,59.92743,10.76293,Entire home/apt,1190,2,0,,,1,362,0,
576713018494252895,Rom i loftsleilighet i sentrum  av Oslo,41218910,Sergiy,,Gamle Oslo,59.9019,10.77223,Private room,,2,18,2023-06-04,0.58,1,301,0,
577242961764637470,Flott leilighet i Bogstadveien med solrik balkong,416121040,Håkon Kristiansen,,Frogner,59.926586,10.720511,Entire home/apt,1890,3,22,2024-08-06,0.78,1,363,3,
577277865295787756,Urbane flat in the green belt of Oslo inc parking.,11713244,Monika,,Nordre Aker,59.9672,10.76976,Entire home/apt,853,4,40,2024-09-23,1.37,1,200,7,
577438227250616110,Koselig 3-roms på Grünerløkka nær Botanisk hage,9386810,Marte,,Grünerløkka,59.92163,10.76664,Entire home/apt,1000,4,0,,,1,6,0,
577635041225389222,"Central apt. with roof top, balcony and parking",90960790,Marit,,Grünerløkka,59.92922,10.77565,Entire home/apt,2200,2,9,2023-08-20,0.34,1,178,0,
577840343583980276,Gorgeous apartment with two private gardens,104814771,Sondre,,Nordre Aker,59.9437,10.73848,Entire home/apt,,3,8,2024-07-27,0.30,1,0,1,
578587723038899334,Sjarmerende 3-roms  sentralt i Oslo.,117100681,Roselind,,Gamle Oslo,59.9074,10.79646,Entire home/apt,,5,3,2024-07-13,0.11,1,0,1,
578760665781699593,2 bedroom apt. Oslo city center.,11749784,Chris Robin,,Gamle Oslo,59.912693761349914,10.760935722753908,Entire home/apt,1650,4,13,2024-09-20,0.81,1,267,5,
578784174862038580,"Nice apartment in Grünerløkka, sentral Oslo",448730101,Anne Mari,,Grünerløkka,59.923992,10.765103,Entire home/apt,1200,1,116,2024-08-31,3.74,1,40,7,
579417168905665768,"Spacious, bright & beautiful aptm in central Oslo",21622027,Susanna,,St. Hanshaugen,59.92924,10.7477,Entire home/apt,2086,2,3,2024-04-21,0.25,1,138,3,
579419050524886304,Koselig leilighet på Majorstuen,391853757,Arne,,Frogner,59.92939,10.7235,Entire home/apt,970,2,81,2024-09-15,2.97,1,240,42,
579442223080340928,Lovely 3BR Apt in Central & High-End Neighbourhood,11175725,Nicoline,,Frogner,59.925369,10.714216,Entire home/apt,1485,3,59,2024-09-16,1.95,1,184,15,
579669451293629061,Underetasje møblert leilighet,448941951,Mitra,,Søndre Nordstrand,59.830597,10.80499,Entire home/apt,550,2,11,2022-10-28,0.36,1,239,0,
580057711348927017,Koselig leilighet i rolig strøk,17203273,Kristine,,Nordstrand,59.88527,10.81049,Entire home/apt,,2,33,2024-08-27,1.13,1,1,11,
580195289108543328,Oslo - Flott halvdel av tomannsbolig med utsikt,73371990,Tonje Wessel,,Nordstrand,59.86343,10.79076,Entire home/apt,4000,2,2,2022-08-04,0.07,1,358,0,
580343650486444455,Herlig leilighet i 4 etg med heis på Grünerløkka,6965928,Morgan,,Grünerløkka,59.9207,10.7591,Entire home/apt,1100,1,7,2022-10-30,0.23,1,362,0,
581015491121548336,"Modern, spacious flat directly by the park",5689256,Torfinn,,Grünerløkka,59.92164,10.76368,Entire home/apt,2429,3,5,2024-08-02,0.18,1,73,2,
581877554314688449,"Sentral leilighet i Oslo, på Grünerløkka, balkong",166931943,Agnes,,Grünerløkka,59.92551,10.76369,Entire home/apt,1246,1,4,2024-06-09,0.15,1,248,2,
582359102144993869,Koselig hus i Oslo med hage og pergola,33662502,Maria,,Nordre Aker,59.94545,10.74535,Entire home/apt,3100,5,3,2024-07-27,0.21,1,363,1,
582376632875807217,Leilighet på Majorstuen,449506771,Emilie,,Frogner,59.927757,10.722435,Entire home/apt,1500,2,0,,,1,178,0,
582468714052222487,Casa de Bård,16675833,Bård,,Gamle Oslo,59.90203210712884,10.775319781822601,Entire home/apt,1400,3,4,2024-08-03,0.29,1,177,1,
582504159765158709,Stunning Sea-View Apartment in the heart of Oslo,69342141,Kristina,,Gamle Oslo,59.9073,10.76118,Entire home/apt,5250,2,5,2024-09-04,0.30,2,269,3,
582581963850323209,Very central apartment by botanical garden,66943025,Elisabeth,,Gamle Oslo,59.91443,10.77434,Entire home/apt,1021,3,5,2023-08-06,0.16,3,90,0,
582586227656514250,"Apartment in beautiful Holmenkollen, Oslo",8232486,Line,,Vestre Aker,59.96253,10.65381,Private room,1500,2,1,2022-07-22,0.04,1,177,0,
583062475890187269,Flott fjordutsikt i elegant sentrumsområde.,55374535,(Email Hidden By Airbnb),,Frogner,59.90781,10.71963,Entire home/apt,1800,2,58,2024-08-28,2.02,1,76,27,
583150946455527293,Modern flat by the woods in Oslo,16558043,Nell,,Marka,59.95559,10.82053,Entire home/apt,1200,5,6,2024-01-02,0.22,1,8,1,
583208076520717247,"Flott, koselig leilighet ved Carl Berners Plass",49626669,Simen Seim,,Grünerløkka,59.92702,10.77297,Entire home/apt,2000,3,22,2024-05-30,1.03,2,55,5,
583250321839800377,Central and charming apartment near Bogstadveien,141754871,Marcus,,Frogner,59.92854,10.72148,Entire home/apt,,3,8,2024-06-23,0.27,1,0,1,
583300017868264239,Central and cosy in Oslo,81163561,Patrycja,,St. Hanshaugen,59.93324,10.73372,Entire home/apt,918,3,3,2024-08-05,0.10,1,52,2,
583332133585310475,Koselig leilighet med kort vei til sentrum,25542931,Augusta Sophie,,Gamle Oslo,59.91411,10.77365,Entire home/apt,1100,2,25,2024-09-10,0.83,1,211,5,
583771242634194403,Nydelig leilighet med kort vei til sentrum,356980444,Jacob,,Sagene,59.9405,10.76405,Entire home/apt,1600,4,5,2022-08-07,0.18,1,89,0,
583855494264588919,Apartment with a view at Bjølsen,29321569,Yngvill,,Sagene,59.94467,10.75827,Entire home/apt,750,7,5,2023-07-30,0.17,1,301,0,
583872293735210928,2 bedrooms for rent by Oslo Central Station,374009,Jan Yngve,,Gamle Oslo,59.91094,10.76539,Private room,1450,1,19,2024-09-11,0.63,10,81,4,
583891557623743695,A Nordic Nest - Your Urban Sanctuary,210963437,Adelaide,,St. Hanshaugen,59.91545869999999,10.7541657,Entire home/apt,1500,30,28,2024-09-22,1.13,1,114,23,
583925098555288275,Nice room in shared apt. 20 min from city center,16733118,Monica,,Nordstrand,59.87547,10.81838,Private room,10000,2,43,2024-08-19,1.68,1,58,14,
583936584539572956,82kvm med hage på idylliske Kampen.,96994434,AnneMarie,,Gamle Oslo,59.911217,10.780667,Entire home/apt,2900,5,7,2023-08-10,0.26,1,270,0,
584024600948236665,"Sørenga, flott leilighet sentralt i Oslo",83904838,Kjell,,Gamle Oslo,59.900951,10.752085,Entire home/apt,3100,4,70,2024-09-23,2.40,1,152,21,
584066777128096056,Central and cozy urban jungle (full apartment),14163562,Ania,,Gamle Oslo,59.91761,10.76126,Entire home/apt,,6,7,2024-07-28,0.23,1,0,6,
584672561248373752,child-friendly 2-bedroom. Calm area+free parking.,345712240,Yonatan,,Grünerløkka,59.91963,10.78981,Entire home/apt,4000,1,5,2022-07-31,0.17,1,180,0,
584694304567743956,Penthouse leilighet med balkong,450018578,Lennart,,Frogner,59.92562,10.70986,Entire home/apt,2570,2,46,2024-08-04,1.54,1,67,10,
584788812647474169,Nydelig selveierleilighet med balkong,450045521,Sigurd,,St. Hanshaugen,59.92163,10.73533,Entire home/apt,,4,7,2024-01-02,0.25,1,0,2,
585252975719230786,Private 4-person connecting room with 2 bathrooms,438547491,Guldsmeden Hotel,,Frogner,59.91316,10.71881,Private room,,1,6,2022-08-27,0.20,10,0,0,
585282689072254375,Beautiful house with a view!,78240280,Fernanda,,Nordstrand,59.89472,10.79639,Entire home/apt,2786,2,5,2024-08-03,0.19,2,55,1,
585486790666991333,Moderne leilighet i Nydalen m/balkong,23554255,Liv,,Sagene,59.94585,10.76764,Entire home/apt,1200,1,46,2024-09-08,1.65,1,4,15,
586015991609019348,Bedroom in a cozy apartment in the heart of Oslo:),450276947,Mohammad,,Grünerløkka,59.92587,10.7747,Private room,950,1,29,2023-06-23,0.97,1,269,0,
586127297956997762,Sjarmerende toroms-leilighet nær Aker brygge,416948917,Shilan,,Frogner,59.91231,10.72189,Entire home/apt,,5,18,2024-03-31,0.64,1,0,3,
586826669183743793,Private room -  12 min metro to the center of city,95029875,Ulla,,Alna,59.91646,10.8414,Private room,729,1,30,2024-08-28,0.98,1,53,26,
586871860964434412,Lovely 1 bedroom apartment in center of Oslo,450458001,Stella,,St. Hanshaugen,59.91828,10.74747,Entire home/apt,,150,49,2024-09-03,1.62,1,31,22,
586886831954440236,"3 roms leilighet, Oslo sentrum / A.Kiellands plass",250916725,Karl Erik,,Grünerløkka,59.928318,10.751578,Entire home/apt,1250,2,91,2024-09-08,2.98,1,67,29,
587710890316583909,"Romslig hjem i sjarmerende, bynært strøk",16217190,Arnaud,,Sagene,59.94506419999999,10.7491489,Entire home/apt,2190,7,1,2024-07-28,0.48,1,342,1,
588142138333519418,Lekker leilighet på Hasle; 37 kvm privat terrasse.,450738359,Sofie,,Grünerløkka,59.92022,10.79002,Entire home/apt,1150,3,25,2024-01-03,0.83,1,31,2,
588203107434644333,Toppleilighet over 2 plan med god standard.,67914094,Amalie,,Gamle Oslo,59.91277,10.77368,Entire home/apt,,3,6,2024-08-31,0.20,1,0,3,
588446908315073375,Nydelig leilighet med utsikt. Bra beliggenhet.,87569973,Beca,,Østensjø,59.89964,10.80794,Entire home/apt,1029,1,19,2023-08-18,0.65,2,119,0,
588647116552760074,Nyoppusset luksusbolig - stor hage,149597891,Henning,,Nordre Aker,59.94635,10.7788,Entire home/apt,,4,4,2023-07-02,0.13,1,0,0,
589002094320164601,Sentral og hyggelig leilighet i Gamlebyen,35546436,Siri,,Gamle Oslo,59.90133,10.77114,Entire home/apt,1114,2,61,2024-08-04,2.03,1,12,17,
589027615858688276,Leilighet sentralt på Fredensborg,53850706,Tina,,St. Hanshaugen,59.91916,10.74507,Entire home/apt,3000,2,11,2023-12-20,0.43,1,179,1,
589108289813086003,"Cozy apartment, free parking, close to tube&center",9857147,Lisa,,Østensjø,59.8956,10.83788,Entire home/apt,,2,31,2024-01-07,1.02,1,0,6,
589552490837575062,Modern Apt w/Walking Distance From Central Station,90926537,Jakob,,Gamle Oslo,59.911095,10.763222,Entire home/apt,1242,2,55,2024-09-22,1.90,1,4,18,
590174607779040001,Beautiful apartment in the embassy area.,405584486,Gunn-Alice,,Frogner,59.91724,10.70411,Entire home/apt,6800,3,51,2024-09-23,1.80,1,317,22,
590924035061895647,Koselig 2-roms m/terrasse,91158018,Øyvind,,Grünerløkka,59.93036,10.789,Entire home/apt,1421,7,7,2024-07-20,0.31,1,281,3,
591126082671686920,Stor leilighet ved havet-sentralt i Oslo (Sørenga),26796646,Marit,,Gamle Oslo,59.90297,10.75671,Entire home/apt,,3,5,2023-06-25,0.18,1,0,0,
591647433783797640,Lovely apartment in the heart of Oslo,102687503,Majdolin,,Frogner,59.91223,10.72419,Entire home/apt,2600,2,19,2024-09-22,0.69,3,22,12,
591734917651387330,"Cosy and central appartment, sought-after area",451449939,Andrea,,St. Hanshaugen,59.92983,10.74613,Entire home/apt,1128,3,10,2024-06-27,0.34,1,365,3,
591851215904429163,Nydelig selveiere leilighet med balkong.,67712906,Andreas,,Grünerløkka,59.92098,10.77291,Entire home/apt,1657,2,2,2023-07-03,0.07,1,358,0,
591878878317827800,"Cozy 30s apartment in a central, part of Oslo",24828988,Daniel,,Frogner,59.91119,10.70854,Entire home/apt,1400,3,32,2024-08-19,1.09,1,57,3,
591898043073958931,Leilighet i 7. etasje med to soverom,18987561,Marie,,Gamle Oslo,59.90381,10.78984,Entire home/apt,,6,5,2022-10-15,0.17,1,0,0,
591922704821194468,Moderne leilighet på Storo/Nydalen i Oslo,409666378,Snorre,,Sagene,59.94467544555664,10.769327163696289,Entire home/apt,,2,16,2024-06-30,0.54,1,0,3,
591990562394154873,Koselig og lys loftsleilighet,63395052,Mari,,Gamle Oslo,59.907006470611066,10.77972661703825,Entire home/apt,,4,6,2024-02-05,0.61,1,0,6,
592000879594596274,Bolig med balkong og hage,9266311,Anne,,Nordstrand,59.8775579214481,10.792173084381462,Entire home/apt,3000,4,0,,,1,364,0,
592474922927991614,Drømmeleilighet i sentrum av Oslo,136650673,Sofia,,Frogner,59.92464615257232,10.729537772995577,Entire home/apt,5000,3,7,2024-08-25,0.52,1,363,5,
592656112047565697,"Cozy apartment with balcony on Sofienberg, Oslo.",451490378,Alexander,,Grünerløkka,59.9227,10.77221,Entire home/apt,750,2,34,2023-09-10,1.16,1,162,0,
592671865016071789,Leilighet med sentral beliggenhet,30975942,Ingrid,,Grünerløkka,59.91596,10.77843,Entire home/apt,2000,2,8,2023-03-05,0.29,1,270,0,
592690467024960767,Ny og fin hybel ved  foten av Holmenkollen,181960253,Katrine,,Vestre Aker,59.95782,10.69042,Entire home/apt,750,2,0,,,1,83,0,
592727595806824088,Spacious designer's house with lush outdoor spaces,1008944,Elisabeth Limi,,Bjerke,59.94912,10.81689,Entire home/apt,2500,4,0,,,1,362,0,
593062269137030724,Central family apt in green surroundings,8113888,Christine Lifjeld,,Grünerløkka,59.92192,10.78379,Entire home/apt,850,2,25,2024-08-11,0.93,1,36,7,
593164295646458123,Art deco på Skøyen med terrasser,451500274,Luan,,Ullern,59.92174,10.68118,Private room,769,2,14,2024-09-26,1.00,1,83,6,
593362625199673209,Sentral leilighet på Sofienberg/Grünerløkka,129675237,Elena,,Grünerløkka,59.92302004440168,10.772030018270016,Entire home/apt,,2,29,2024-07-11,1.05,1,0,5,
593415161863985319,Nydelig loftsleilighet på Keyserløkka,9994249,Ella,,Grünerløkka,59.92143237117078,10.783760732045769,Entire home/apt,1500,4,2,2024-07-29,0.13,1,7,1,
593423808350240040,Leilighet med sentralt beliggenhet i Oslo (Ensjø),180523585,Lone,,Gamle Oslo,59.91186,10.79078,Private room,1200,2,4,2024-06-30,0.15,1,266,2,
593462715275493953,"Exclusive apartment, sea view, Oslo best location",434143095,Naoual,,Frogner,59.90811,10.71967,Entire home/apt,1680,3,51,2024-08-15,1.69,5,300,7,
593940544926359043,Koselig og intim leilighet med høy standard.,186325240,Eileen,,Frogner,59.91288,10.72488,Entire home/apt,1457,2,22,2024-06-25,0.73,1,6,1,
594042793360661194,"Quiet & practical home studio, close to downtown",100615301,Halvor,,Sagene,59.93996,10.77374,Entire home/apt,950,3,5,2022-06-20,0.17,1,319,0,
594059248655827227,"Room with a private balcony, central in Oslo",8892276,Anders,,St. Hanshaugen,59.922108,10.737471,Private room,600,2,25,2024-09-09,0.95,1,2,5,
594173777902407279,Designerperle midt i byen!,239269993,Charlotte,,St. Hanshaugen,59.92267,10.73576,Entire home/apt,,7,0,,,1,0,0,
594510478316073487,Lovely 1-bedroom condo in Gamle Oslo,452052513,Gregory,,Gamle Oslo,59.90955,10.77691,Entire home/apt,1000,7,64,2024-09-25,2.25,1,331,26,
594560140449780725,Spacious apartment with balcony,38310760,Linda,,Grünerløkka,59.93241882324219,10.792571067810059,Entire home/apt,1440,2,2,2023-10-18,0.13,1,1,1,
594734558447304046,Koselig leilighet på Grünerløkka,452089641,Siri,,Grünerløkka,59.924271,10.755216,Entire home/apt,1900,4,1,2024-05-15,0.22,1,364,1,
594896639382504655,"Calm and tidy space, 14min train ride from Oslo",115374579,Joakim,,Alna,59.950539,10.900358,Private room,583,1,84,2024-09-01,2.78,6,89,30,
595417328344896625,"Nyrenovert Villa med hage, uteplass og parkering",7504061,Erik,,Bjerke,59.941,10.82398,Entire home/apt,,5,4,2023-07-14,0.14,1,0,0,
595992967373894248,"Rett ved St.Hanshaugparken,med balkong",42455276,Naomi,,St. Hanshaugen,59.92752,10.74426,Entire home/apt,,3,16,2024-05-12,0.54,1,0,4,
596125389894223775,Urban/cozy apartment in the heart of Grünerløkka,58232794,Veysel,,Grünerløkka,59.91971206665039,10.759638786315918,Entire home/apt,986,2,196,2024-09-25,6.51,2,65,94,
596230151446299892,Lite privat rom sentralt i Oslo (kun kvinner),82464640,Mathilde,,Grünerløkka,59.92805,10.76481,Private room,592,3,19,2023-11-03,1.04,1,57,3,
596254499546175350,Luksuriøs leilighet på Frogner,244153479,Mehrzad,,Frogner,59.91877,10.70727,Entire home/apt,2000,2,62,2024-09-01,2.05,1,158,19,
596284586081454064,Koselig leilighet på St.haugen - med balkong,41927010,Unn Anett,,St. Hanshaugen,59.9251,10.74431,Entire home/apt,,3,8,2024-08-13,0.30,1,0,6,
596647654707880511,Toppleilighet ved Munch-museet og Operaen,59460647,Sverre,,Gamle Oslo,59.90774,10.75655,Entire home/apt,,6,10,2023-07-02,0.34,1,0,0,
596798894898489193,Apartment in Grünerløkka,50431636,Markus,,Grünerløkka,59.929683875993454,10.774601250886917,Entire home/apt,,2,9,2024-01-05,0.34,1,0,1,
596917542538135467,Modern and classy appartement in the heart of Oslo,40004519,Simon,,Grünerløkka,59.92692,10.75312,Entire home/apt,,6,4,2023-09-29,0.15,1,0,1,
596992146963341034,"Leilighet i Majorstuen, Oslo",452535517,John Christian Østern,,Frogner,59.92697,10.72302,Entire home/apt,1900,3,2,2022-09-26,0.08,1,80,0,
597054735494357286,Central city apartment,148710001,Kristine,,Frogner,59.92666,10.71845,Entire home/apt,850,2,23,2024-09-22,0.91,1,29,9,
597089545916966039,To-roms på Sandaker/Storo,452566287,Jørgen,,Sagene,59.942038159597566,10.774627800790974,Entire home/apt,,2,3,2024-05-19,0.26,1,0,3,
